epoch,step,train_loss,val_auc,val_loss
0,35,,nan,0.04170206934213638
1,49,0.031011005863547325,,
1,71,,nan,0.03101765178143978
2,99,0.02981848269701004,,
2,107,,nan,0.030709918588399887
